Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
All Data,0.0409,15,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0409,16,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0409,17,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0409,18,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0409,19,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0409,20,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0409,21,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0409,22,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0409,23,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0409,24,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,0.0818,1,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,0.0818,2,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0818,3,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,0.0818,4,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.0818,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,0.0818,6,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,0.0818,7,0.65,0.9166666666666666,0.25,0.6470588235294118,0.6666666666666666,0.7586206896551724,0.36363636363636365,
All Data,0.0818,8,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,0.0818,9,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.0818,10,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,0.0818,11,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,12,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0818,13,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.0818,14,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,15,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,16,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,17,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.0818,18,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,19,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.0818,20,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,21,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.0818,22,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.0818,23,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.0818,24,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.1636,0,0.85,0.85,0.0,1.0,0.0,0.9189189189189189,0.0,
All Data,0.1636,1,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,0.1636,2,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.1636,3,0.85,1.0,0.5,0.8235294117647058,1.0,0.9032258064516129,0.6666666666666666,
All Data,0.1636,4,0.65,0.9166666666666666,0.25,0.6470588235294118,0.6666666666666666,0.7586206896551724,0.36363636363636365,
All Data,0.1636,5,0.75,1.0,0.375,0.7058823529411765,1.0,0.8275862068965517,0.5454545454545454,
All Data,0.1636,6,0.7,1.0,0.3333333333333333,0.6470588235294118,1.0,0.7857142857142858,0.5,
All Data,0.1636,7,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.1636,8,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,0.1636,9,0.65,0.9166666666666666,0.25,0.6470588235294118,0.6666666666666666,0.7586206896551724,0.36363636363636365,
All Data,0.1636,10,0.8,1.0,0.42857142857142855,0.7647058823529411,1.0,0.8666666666666666,0.6,
All Data,0.1636,11,0.65,0.9166666666666666,0.25,0.6470588235294118,0.6666666666666666,0.7586206896551724,0.36363636363636365,
All Data,0.1636,12,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.1636,13,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.1636,14,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.1636,15,0.7,0.9230769230769231,0.2857142857142857,0.7058823529411765,0.6666666666666666,0.8000000000000002,0.4,
All Data,0.1636,16,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.1636,17,0.8,0.9333333333333333,0.4,0.8235294117647058,0.6666666666666666,0.8749999999999999,0.5,
All Data,0.1636,18,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.1636,19,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.1636,20,0.75,0.9285714285714286,0.3333333333333333,0.7647058823529411,0.6666666666666666,0.8387096774193549,0.4444444444444444,
All Data,0.1636,21,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.1636,22,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.1636,23,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
All Data,0.1636,24,0.85,0.9375,0.5,0.8823529411764706,0.6666666666666666,0.9090909090909091,0.5714285714285715,
Model type,Regularization,Iteration,Accuracy,L0 Precision,L1 Precision,L0 Recall,L1 Recall,L0 F1,L1 F1,
All Data,1.0E-6,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,1.0E-6,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,1.0E-6,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,1.0E-6,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,1.0E-6,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-6,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-6,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-6,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-6,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-6,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-6,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-6,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,1.0E-6,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,2.0E-6,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,2.0E-6,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,2.0E-6,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,2.0E-6,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-6,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-6,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-6,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-6,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-6,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-6,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-6,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,2.0E-6,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,4.0E-6,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,4.0E-6,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,4.0E-6,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,4.0E-6,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,4.0E-6,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,4.0E-6,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,4.0E-6,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,4.0E-6,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,4.0E-6,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,4.0E-6,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-6,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,4.0E-6,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,8.0E-6,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,8.0E-6,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,8.0E-6,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,8.0E-6,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,8.0E-6,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,8.0E-6,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,8.0E-6,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,8.0E-6,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,8.0E-6,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,8.0E-6,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,8.0E-6,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,8.0E-6,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,1.0E-5,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,1.0E-5,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,1.0E-5,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,1.0E-5,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-5,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-5,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-5,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-5,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,1.0E-5,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,1.0E-5,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,1.0E-5,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,1.0E-5,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,2.0E-5,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
All Data,2.0E-5,2,0.95,1.0,0.8888888888888888,0.9166666666666666,1.0,0.9565217391304348,0.9411764705882353,
All Data,2.0E-5,3,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,2.0E-5,4,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-5,5,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-5,6,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-5,7,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-5,8,0.8,0.9,0.7,0.75,0.875,0.8181818181818182,0.7777777777777777,
All Data,2.0E-5,9,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,10,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,11,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,12,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,13,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,14,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,15,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,16,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,17,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,18,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,19,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,20,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,21,0.85,1.0,0.7272727272727273,0.75,1.0,0.8571428571428571,0.8421052631578948,
All Data,2.0E-5,22,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,2.0E-5,23,0.9,1.0,0.8,0.8333333333333334,1.0,0.9090909090909091,0.888888888888889,
All Data,2.0E-5,24,0.9,0.9166666666666666,0.875,0.9166666666666666,0.875,0.9166666666666666,0.875,
All Data,4.0E-5,0,0.6,0.6,0.0,1.0,0.0,0.7499999999999999,0.0,
All Data,4.0E-5,1,0.7,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.7272727272727273,
